"_path","_id","sessionId","type","timestamp","clientTimestamp","timeElapsedSeconds","readableTime","semesterTime","taskId","from","to","isAutoAdvance","completed","leftForTask","timeSpentSeconds","attempts","accuracy","userAnswer","correctAnswer","points","pointsEarned","categoryPoints","studentLearningScore","engagementInterest","completionContext","totalTimeSeconds","0","1","2","3","4","5","taskType","reason","studentId","section","6","7","currentMode","semester","hasCheckpoint","action","response","currentTask","totalSwitches","completedTasks","completedLevels","completionReason","gameMode","currentSemester","totalBonus","finalScore","finalContext","practiceCompleted","totalSemesters","isAdminMode","choice"
"events/Q4apzbFJbWemTYjdWeMZ","Q4apzbFJbWemTYjdWeMZ","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:56:34.826Z",1756479394826,965,"16:04","{""elapsedSeconds"":965,""readable"":""16:04"",""minutes"":16,""seconds"":4}","g2t13",,,,,,,1,100,5,5,2,2,"{""materials"":25,""research"":2,""engagement"":12,""bonus"":0}",36.532000000000004,4.032000000000001,"{""totalTasksCompleted"":21,""currentGameTime"":145,""switchesBeforeCompletion"":18,""bonusPromptsEarned"":21,""timeRemaining"":575}","18.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/Q58BFzN1NFfPCbRZATFU","Q58BFzN1NFfPCbRZATFU","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:43:08.078Z",1756478588078,158.2,"2:38","{""elapsedSeconds"":158.2,""readable"":""2:38"",""minutes"":2,""seconds"":38}","g3t3",,,,false,"g3t4","5.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QENJfqQ4bocMYrCY9Z4r","QENJfqQ4bocMYrCY9Z4r","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:50:22.369Z",1756479022369,592.5,"9:52","{""elapsedSeconds"":592.5,""readable"":""9:52"",""minutes"":9,""seconds"":52}","g3t34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QEuHtu6CFMZMm5lSe9mZ","QEuHtu6CFMZMm5lSe9mZ","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:49:10.080Z",1756478950080,520.2,"8:40","{""elapsedSeconds"":520.2,""readable"":""8:40"",""minutes"":8,""seconds"":40}","g3t31",,,,false,"g3t32","3.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QEy6v6Q3x11hlLQQHvtK","QEy6v6Q3x11hlLQQHvtK","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:42:24.072Z",1756478544072,114.2,"1:54","{""elapsedSeconds"":114.2,""readable"":""1:54"",""minutes"":1,""seconds"":54}","g3t1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QFuZSdvdYyHTVKmiI5bH","QFuZSdvdYyHTVKmiI5bH","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:49:37.051Z",1756478977051,547.2,"9:07","{""elapsedSeconds"":547.2,""readable"":""9:07"",""minutes"":9,""seconds"":7}","g2t31",,,,false,"g2t32","3.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QH4hE1CaPAjHvREvhd8I","QH4hE1CaPAjHvREvhd8I","3JNmRl43SrpAGSlPV49M","manual_tab_switch","2025-08-29T14:58:36.720Z",1756479516720,1086.9,"18:06","{""elapsedSeconds"":1086.9,""readable"":""18:06"",""minutes"":18,""seconds"":6}",,"g3t18","g1t4",,,,,,,,,,,,,,,,,,,,,,,"user_clicked",,,,,,,,,,,,,,,,,,,,,,,
"events/QIGon5lCLnCiirZTnxbv","QIGon5lCLnCiirZTnxbv","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:44:47.899Z",1756478687899,258,"4:18","{""elapsedSeconds"":258,""readable"":""4:18"",""minutes"":4,""seconds"":18}",,,,,,,,,,,,,,,,,,,"t","y","p","i","n","g","g3t9",,,,,,,,,,,,,,,,,,,,,,,,
"events/QINxSWhEouL0VgBCBigH","QINxSWhEouL0VgBCBigH","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:57:54.379Z",1756479474379,1044.5,"17:24","{""elapsedSeconds"":1044.5,""readable"":""17:24"",""minutes"":17,""seconds"":24}","g2t15",,,,,,,1,100,1.5,1.5,2,2,"{""materials"":29,""research"":4,""engagement"":29,""bonus"":0}",66.56060000000001,20.160600000000006,"{""totalTasksCompleted"":33,""currentGameTime"":224,""switchesBeforeCompletion"":21,""bonusPromptsEarned"":33,""timeRemaining"":496}","4.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QKcZLP2J9lZK6SbyRXTs","QKcZLP2J9lZK6SbyRXTs","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:43:01.841Z",1756478581841,152,"2:31","{""elapsedSeconds"":152,""readable"":""2:31"",""minutes"":2,""seconds"":31}","g3t2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QKoYdBYRkGJcRlUZN4WC","QKoYdBYRkGJcRlUZN4WC","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:55:29.488Z",1756479329488,899.6,"14:59","{""elapsedSeconds"":899.6,""readable"":""14:59"",""minutes"":14,""seconds"":59}",,,,,,,,,,,,,,,,,,,"s","l","i","d","e","r","g2t8",,,,,,,,,,,,,,,,,,,,,,,,
"events/QLmjB3SatauR3gVVfHwM","QLmjB3SatauR3gVVfHwM","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:50:26.200Z",1756479026200,596.3,"9:56","{""elapsedSeconds"":596.3,""readable"":""9:56"",""minutes"":9,""seconds"":56}","g3t35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QNhzzsnbtpA8TkqPfZ9c","QNhzzsnbtpA8TkqPfZ9c","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:45:47.163Z",1756478747163,317.3,"5:17","{""elapsedSeconds"":317.3,""readable"":""5:17"",""minutes"":5,""seconds"":17}","g3t14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QQlUaMfWDJkJKivFQCKD","QQlUaMfWDJkJKivFQCKD","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:59:22.692Z",1756479562692,1132.8,"18:52","{""elapsedSeconds"":1132.8,""readable"":""18:52"",""minutes"":18,""seconds"":52}","g2t24",,,,,,,1,100,2.6,2.6,2,2,"{""materials"":47,""research"":8,""engagement"":33,""bonus"":0}",169.66085,66.26085,"{""totalTasksCompleted"":46,""currentGameTime"":312,""switchesBeforeCompletion"":26,""bonusPromptsEarned"":46,""timeRemaining"":408}","24.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QS8iLchzZf4bUEBizahG","QS8iLchzZf4bUEBizahG","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:56:19.556Z",1756479379555,949.7,"15:49","{""elapsedSeconds"":949.7,""readable"":""15:49"",""minutes"":15,""seconds"":49}",,"g2t10","g2t11",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QV6Fq2OH7DEJM82Iwgjo","QV6Fq2OH7DEJM82Iwgjo","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:46:49.968Z",1756478809968,380.1,"6:20","{""elapsedSeconds"":380.1,""readable"":""6:20"",""minutes"":6,""seconds"":20}","g2t10",,,,false,"g2t11","3.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QaQdYfd8LehLIhMEmHDD","QaQdYfd8LehLIhMEmHDD","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:52:06.231Z",1756479126231,696.4,"11:36","{""elapsedSeconds"":696.4,""readable"":""11:36"",""minutes"":11,""seconds"":36}","g2t43",,,,false,"g2t44","3.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QcdpsLebbfJHPjaFmkIl","QcdpsLebbfJHPjaFmkIl","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:48:58.884Z",1756478938884,509,"8:29","{""elapsedSeconds"":509,""readable"":""8:29"",""minutes"":8,""seconds"":29}","g3t28",,,,false,"g3t29","9.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/Qd9fmNrkAaWztXevVmfQ","Qd9fmNrkAaWztXevVmfQ","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:49:36.798Z",1756478976798,546.9,"9:06","{""elapsedSeconds"":546.9,""readable"":""9:06"",""minutes"":9,""seconds"":6}","g2t31",,,,,,,1,100,3.46,3.46,2,2,"{""materials"":58,""research"":21,""engagement"":59,""bonus"":0}",667.0480000000001,426.34800000000007,"{""totalTasksCompleted"":79,""currentGameTime"":456,""switchesBeforeCompletion"":18,""bonusPromptsEarned"":79,""timeRemaining"":264}","25.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/Qe4AHP343PBKX8shZAXW","Qe4AHP343PBKX8shZAXW","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:52:52.364Z",1756479172364,742.5,"12:22","{""elapsedSeconds"":742.5,""readable"":""12:22"",""minutes"":12,""seconds"":22}","g3t48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QinRvywk4C42Goso8SmU","QinRvywk4C42Goso8SmU","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:43:15.492Z",1756478595492,165.6,"2:45","{""elapsedSeconds"":165.6,""readable"":""2:45"",""minutes"":2,""seconds"":45}","g1t4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QlKsSH6ffrK31rPlx7B3","QlKsSH6ffrK31rPlx7B3","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:44:15.639Z",1756478655639,225.8,"3:45","{""elapsedSeconds"":225.8,""readable"":""3:45"",""minutes"":3,""seconds"":45}",,"g1t11","g3t5",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/Qm9GK1gjAZnLGcQFMtUl","Qm9GK1gjAZnLGcQFMtUl","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:45:30.170Z",1756478730170,300.3,"5:00","{""elapsedSeconds"":300.3,""readable"":""5:00"",""minutes"":5,""seconds"":0}","g2t2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/QovVsAdK5EuoKTVOMikQ","QovVsAdK5EuoKTVOMikQ","3JNmRl43SrpAGSlPV49M","manual_tab_switch","2025-08-29T14:45:26.334Z",1756478726334,296.5,"4:56","{""elapsedSeconds"":296.5,""readable"":""4:56"",""minutes"":4,""seconds"":56}",,"g3t12","g2t2",,,,,,,,,,,,,,,,,,,,,,,"user_clicked",,,,,,,,,,,,,,,,,,,,,,,
"events/R0Suh0C90k4RlV1FPsjE","R0Suh0C90k4RlV1FPsjE","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:45:43.849Z",1756478743849,314,"5:13","{""elapsedSeconds"":314,""readable"":""5:13"",""minutes"":5,""seconds"":13}",,"g3t13","g3t14",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/R1tUwuaTOr0XdrZOrngs","R1tUwuaTOr0XdrZOrngs","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:53:09.476Z",1756479189476,759.6,"12:39","{""elapsedSeconds"":759.6,""readable"":""12:39"",""minutes"":12,""seconds"":39}","g1t19",,,,,,,,,,,,,,,,,,"c","o","u","n","t","i",,,,,"n","g",,,,,,,,,,,,,,,,,,,
"events/R5BjzzeVjJPT2V4AEJ9F","R5BjzzeVjJPT2V4AEJ9F","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:52:43.620Z",1756479163620,733.8,"12:13","{""elapsedSeconds"":733.8,""readable"":""12:13"",""minutes"":12,""seconds"":13}","g3t47",,,,,,,,,,,,,,,,,,"t","y","p","i","n","g",,,,,,,,,,,,,,,,,,,,,,,,,
"events/R7oCaHiLqJ5m0UqJjeBr","R7oCaHiLqJ5m0UqJjeBr","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:55:15.074Z",1756479315074,885.2,"14:45","{""elapsedSeconds"":885.2,""readable"":""14:45"",""minutes"":14,""seconds"":45}","g2t6",,,,,,,1,100,1,1,2,2,"{""materials"":12,""research"":0,""engagement"":6,""bonus"":0}",12.318,0.31800000000000006,"{""totalTasksCompleted"":10,""currentGameTime"":65,""switchesBeforeCompletion"":5,""bonusPromptsEarned"":10,""timeRemaining"":655}","1.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/R9BpDPwAxZKnmqviDTGq","R9BpDPwAxZKnmqviDTGq","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:51:34.211Z",1756479094211,664.4,"11:04","{""elapsedSeconds"":664.4,""readable"":""11:04"",""minutes"":11,""seconds"":4}","g3t44",,,,,,,,,,,,,,,,,,"t","y","p","i","n","g",,,,,,,,,,,,,,,,,,,,,,,,,
"events/R9d4zaRw3eieCfxbeuj2","R9d4zaRw3eieCfxbeuj2","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:49:15.468Z",1756478955468,525.6,"8:45","{""elapsedSeconds"":525.6,""readable"":""8:45"",""minutes"":8,""seconds"":45}",,,,,,,,,,,,,,,,,,,"s","l","i","d","e","r","g2t26",,,,,,,,,,,,,,,,,,,,,,,,
"events/RB3aYAgMHvouSobaTBPq","RB3aYAgMHvouSobaTBPq","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:52:11.982Z",1756479131982,702.1,"11:42","{""elapsedSeconds"":702.1,""readable"":""11:42"",""minutes"":11,""seconds"":42}","g2t45",,,,,,,,,,,,,,,,,,"s","l","i","d","e","r",,,,,,,,,,,,,,,,,,,,,,,,,
"events/RBBkA7vUaU7WK87aoxQw","RBBkA7vUaU7WK87aoxQw","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:53:56.994Z",1756479236993,807.1,"13:27","{""elapsedSeconds"":807.1,""readable"":""13:27"",""minutes"":13,""seconds"":27}","g1t30",,,,false,"g1t31","2.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/RLymRR7Xuu5OnrdqyZnb","RLymRR7Xuu5OnrdqyZnb","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:53:32.134Z",1756479212134,782.3,"13:02","{""elapsedSeconds"":782.3,""readable"":""13:02"",""minutes"":13,""seconds"":2}",,"g1t24","g1t25",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/RMEXPQrEBZmNjgaNvZc1","RMEXPQrEBZmNjgaNvZc1","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:57:02.112Z",1756479422112,992.3,"16:32","{""elapsedSeconds"":992.3,""readable"":""16:32"",""minutes"":16,""seconds"":32}","g3t9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/RO7VnhhKq9J5E0ol1b0j","RO7VnhhKq9J5E0ol1b0j","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:55:38.183Z",1756479338183,908.3,"15:08","{""elapsedSeconds"":908.3,""readable"":""15:08"",""minutes"":15,""seconds"":8}",,,,,,,,,,,,,,,,,,,"s","l","i","d","e","r","g2t9",,,,,,,,,,,,,,,,,,,,,,,,
"events/RP9PEwZ0PQ4hsQSo8ivH","RP9PEwZ0PQ4hsQSo8ivH","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:46:05.208Z",1756478765208,335.4,"5:35","{""elapsedSeconds"":335.4,""readable"":""5:35"",""minutes"":5,""seconds"":35}",,"g3t17","g3t18",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/RSQI7GBLEVEkKTvmOgqE","RSQI7GBLEVEkKTvmOgqE","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:49:48.380Z",1756478988380,558.5,"9:18","{""elapsedSeconds"":558.5,""readable"":""9:18"",""minutes"":9,""seconds"":18}","g2t32",,,,,,,1,100,5.29,5.29,2,2,"{""materials"":60,""research"":21,""engagement"":59,""bonus"":0}",697.3845000000001,448.38450000000006,"{""totalTasksCompleted"":80,""currentGameTime"":467,""switchesBeforeCompletion"":18,""bonusPromptsEarned"":80,""timeRemaining"":253}","37.1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/RWRpwpFHjRBUDnVYVP5N","RWRpwpFHjRBUDnVYVP5N","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:53:18.644Z",1756479198644,768.8,"12:48","{""elapsedSeconds"":768.8,""readable"":""12:48"",""minutes"":12,""seconds"":48}","g1t21",,,,,,,,,,,,,,,,,,"c","o","u","n","t","i",,,,,"n","g",,,,,,,,,,,,,,,,,,,
"events/RXE45mYH6KbKKPEj0LcA","RXE45mYH6KbKKPEj0LcA","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:45:55.458Z",1756478755458,325.6,"5:25","{""elapsedSeconds"":325.6,""readable"":""5:25"",""minutes"":5,""seconds"":25}",,,,,,,,,,,,,,,,,,,"t","y","p","i","n","g","g3t17",,,,,,,,,,,,,,,,,,,,,,,,
"events/RYdYHRVXXoWiM3t9VGw8","RYdYHRVXXoWiM3t9VGw8","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:57:07.222Z",1756479427222,997.4,"16:37","{""elapsedSeconds"":997.4,""readable"":""16:37"",""minutes"":16,""seconds"":37}","g3t10",,,,false,"g3t11","4.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/RaqyLvpLpOisPoWeaHBa","RaqyLvpLpOisPoWeaHBa","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:43:15.892Z",1756478595892,166,"2:46","{""elapsedSeconds"":166,""readable"":""2:46"",""minutes"":2,""seconds"":46}","g1t4",,,,false,"g1t5","7.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/Rl43dH1VnSHQi5vGUNIc","Rl43dH1VnSHQi5vGUNIc","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:42:25.081Z",1756478545081,115.2,"1:55","{""elapsedSeconds"":115.2,""readable"":""1:55"",""minutes"":1,""seconds"":55}",,"g3t1","g3t2",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/Rq3HmfSw4JcGQXjkemmb","Rq3HmfSw4JcGQXjkemmb","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:51:09.662Z",1756479069662,639.8,"10:39","{""elapsedSeconds"":639.8,""readable"":""10:39"",""minutes"":10,""seconds"":39}","g2t40",,,,false,"g3t39","0.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/Rrl7DfMKx356nyFDMdCd","Rrl7DfMKx356nyFDMdCd","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:48:07.882Z",1756478887882,458,"7:38","{""elapsedSeconds"":458,""readable"":""7:38"",""minutes"":7,""seconds"":38}",,"g3t21","g3t22",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/Rs0842ZdmFTGgqhy0Hzx","Rs0842ZdmFTGgqhy0Hzx","3JNmRl43SrpAGSlPV49M","task_attempt","2025-08-29T14:51:11.679Z",1756479071679,641.8,"10:41","{""elapsedSeconds"":641.8,""readable"":""10:41"",""minutes"":10,""seconds"":41}","g3t39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/RsxfFl6LZTRUO4rcYIaJ","RsxfFl6LZTRUO4rcYIaJ","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:52:29.517Z",1756479149517,719.7,"11:59","{""elapsedSeconds"":719.7,""readable"":""11:59"",""minutes"":11,""seconds"":59}",,,,,,,,,,,,,,,,,,,"s","l","i","d","e","r","g2t49",,,,,,,,,,,,,,,,,,,,,,,,
"events/Ru91Qn9PmMV1QHV8sDfP","Ru91Qn9PmMV1QHV8sDfP","3JNmRl43SrpAGSlPV49M","ai_help_response","2025-08-29T14:52:18.628Z",1756479138628,708.8,"11:48","{""elapsedSeconds"":708.8,""readable"":""11:48"",""minutes"":11,""seconds"":48}","g2t47",,,,,,,,,,,,,,,,,,"s","l","i","d","e","r",,,,,,,,,,,,,,,,,,,,,,,,,
"events/RxfA2zbiX4mx6w9oSW57","RxfA2zbiX4mx6w9oSW57","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:52:09.833Z",1756479129833,700,"11:39","{""elapsedSeconds"":700,""readable"":""11:39"",""minutes"":11,""seconds"":39}",,"g2t44","g2t45",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/RxtFzYKg3vAP7SXIWaXk","RxtFzYKg3vAP7SXIWaXk","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:45:09.456Z",1756478709456,279.6,"4:39","{""elapsedSeconds"":279.6,""readable"":""4:39"",""minutes"":4,""seconds"":39}",,,,,,,,,,,,,,,,,,,"c","o","u","n","t","i","g1t16",,,,"n","g",,,,,,,,,,,,,,,,,,,
"events/RzL4RRW6No1BpRZYIEmY","RzL4RRW6No1BpRZYIEmY","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:52:09.925Z",1756479129925,700.1,"11:40","{""elapsedSeconds"":700.1,""readable"":""11:40"",""minutes"":11,""seconds"":40}","g2t44",,,,false,"g2t45","3.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/RzprMA9GPAfoB4Oleyvf","RzprMA9GPAfoB4Oleyvf","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:44:18.996Z",1756478658996,229.1,"3:49","{""elapsedSeconds"":229.1,""readable"":""3:49"",""minutes"":3,""seconds"":49}","g3t5",,,,,,,1,70,"slmple text","simple text",1,1,"{""materials"":2,""research"":17,""engagement"":9,""bonus"":0}",7.737349999999999,0.63735,"{""totalTasksCompleted"":16,""currentGameTime"":138,""switchesBeforeCompletion"":8,""bonusPromptsEarned"":16,""timeRemaining"":582}","2.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/S6GQ0q0kTe5qjaQGdEiw","S6GQ0q0kTe5qjaQGdEiw","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:55:25.755Z",1756479325755,895.9,"14:55","{""elapsedSeconds"":895.9,""readable"":""14:55"",""minutes"":14,""seconds"":55}",,,,,,,,,,,,,,,,,,,"s","l","i","d","e","r","g2t7",,,,,,,,,,,,,,,,,,,,,,,,
"events/S7M6117udP8bpCTHSzKe","S7M6117udP8bpCTHSzKe","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:53:56.720Z",1756479236720,806.9,"13:26","{""elapsedSeconds"":806.9,""readable"":""13:26"",""minutes"":13,""seconds"":26}","g1t30",,,,,,,1,0,0,19,0,0,"{""materials"":93,""research"":36,""engagement"":92,""bonus"":0}",3307.7826750000004,2712.5826750000006,"{""totalTasksCompleted"":130,""currentGameTime"":716,""switchesBeforeCompletion"":30,""bonusPromptsEarned"":130,""timeRemaining"":4}","48.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/SKbLITnd8FIS5RoPiCxB","SKbLITnd8FIS5RoPiCxB","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:43:25.607Z",1756478605607,175.8,"2:55","{""elapsedSeconds"":175.8,""readable"":""2:55"",""minutes"":2,""seconds"":55}","g1t5",,,,,,,1,100,2,2,2,2,"{""materials"":2,""research"":8,""engagement"":6,""bonus"":0}",4.5452,0.1452,"{""totalTasksCompleted"":9,""currentGameTime"":84,""switchesBeforeCompletion"":5,""bonusPromptsEarned"":9,""timeRemaining"":636}","16.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/SMQ8uV71I7PWfJfypOqO","SMQ8uV71I7PWfJfypOqO","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:42:18.712Z",1756478538712,108.9,"1:48","{""elapsedSeconds"":108.9,""readable"":""1:48"",""minutes"":1,""seconds"":48}",,"g1t1","g1t2",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/SPckON2XVaWpH6TWr7zu","SPckON2XVaWpH6TWr7zu","3JNmRl43SrpAGSlPV49M","manual_tab_switch","2025-08-29T14:54:44.159Z",1756479284159,854.3,"14:14","{""elapsedSeconds"":854.3,""readable"":""14:14"",""minutes"":14,""seconds"":14}",,"g3t2","g1t1",,,,,,,,,,,,,,,,,,,,,,,"user_clicked",,,,,,,,,,,,,,,,,,,,,,,
"events/SakEkDFKAaCC2rom3AYs","SakEkDFKAaCC2rom3AYs","3JNmRl43SrpAGSlPV49M","task_complete","2025-08-29T14:47:29.436Z",1756478849436,419.6,"6:59","{""elapsedSeconds"":419.6,""readable"":""6:59"",""minutes"":6,""seconds"":59}","g2t18",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/SbzWP1uWVWlItTuffSyg","SbzWP1uWVWlItTuffSyg","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:57:02.463Z",1756479422463,992.6,"16:32","{""elapsedSeconds"":992.6,""readable"":""16:32"",""minutes"":16,""seconds"":32}","g3t9",,,,false,"g3t10","5.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/Sc3n2OScQzUQ7fUNdXtj","Sc3n2OScQzUQ7fUNdXtj","3JNmRl43SrpAGSlPV49M","page_switch","2025-08-29T14:47:25.473Z",1756478845473,415.6,"6:55","{""elapsedSeconds"":415.6,""readable"":""6:55"",""minutes"":6,""seconds"":55}",,"g2t17","g2t18",true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/SlLGSnroM3nj6qjzGErL","SlLGSnroM3nj6qjzGErL","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:51:55.843Z",1756479115843,686,"11:25","{""elapsedSeconds"":686,""readable"":""11:25"",""minutes"":11,""seconds"":25}","g2t40",,,,false,"g2t41","3.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/Smt32uTdm5pQe50SdSMe","Smt32uTdm5pQe50SdSMe","3JNmRl43SrpAGSlPV49M","task_time","2025-08-29T14:56:52.528Z",1756479412528,982.7,"16:22","{""elapsedSeconds"":982.7,""readable"":""16:22"",""minutes"":16,""seconds"":22}","g3t7",,,,false,"g3t8","4.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"events/StRJt1RGcJyzSDQ8emUF","StRJt1RGcJyzSDQ8emUF","3JNmRl43SrpAGSlPV49M","ai_task_help","2025-08-29T14:45:45.322Z",1756478745322,315.5,"5:15","{""elapsedSeconds"":315.5,""readable"":""5:15"",""minutes"":5,""seconds"":15}",,,,,,,,,,,,,,,,,,,"t","y","p","i","n","g","g3t14",,,,,,,,,,,,,,,,,,,,,,,,
